Wavelength Intensity
557.753 849.136
557.706 830.74
557.659 785.826
557.612 860.272
557.565 848.513
557.519 858.299
557.472 805.129
557.425 770.199
557.378 826.363
557.331 827.867
557.284 844.269
557.237 834.184
557.19 817.482
557.143 845.459
557.096 818.837
557.049 846.803
557.003 815.229
556.956 831.612
556.909 833.113
556.862 824.696
556.815 850.983
556.768 831.002
556.721 840.76
556.674 787.758
556.627 820.637
556.58 827.09
556.533 892.961
556.487 844.939
556.44 829.934
556.393 800.088
556.346 803.239
556.299 794.847
556.252 807.891
556.205 784.664
556.158 820.779
556.111 817.332
556.064 792.469
556.017 825.268
555.97 798.765
555.923 824.965
555.877 813.289
555.83 834.538
555.783 801.47
555.736 824.358
555.689 766.627
555.642 833.924
555.595 800.88
555.548 792.512
555.501 820.312
555.454 764.279
555.407 818.367
555.36 791.929
555.313 798.354
555.266 804.776
555.22 784.923
555.173 797.913
555.126 824.03
555.079 784.49
555.032 805.677
554.985 825.216
554.938 829.985
554.891 819.992
554.844 806.723
554.797 785.263
554.75 794.953
554.703 773.502
554.656 824.152
554.609 809.257
554.562 802.556
554.515 776.207
554.468 792.437
554.421 828.304
554.375 846.155
554.328 775.635
554.281 773.856
554.234 776.985
554.187 816.093
554.14 825.754
554.093 804.348
554.046 859.775
553.999 777.904
553.952 800.635
553.905 769.448
553.858 774.207
553.811 762.632
553.764 804.943
553.717 749.292
553.67 775.268
553.623 819.184
553.576 786.402
553.529 766.682
553.482 792.636
553.435 771.291
553.388 811.907
553.341 779.157
553.295 777.383
553.248 814.717
553.201 803.162
553.154 789.983
553.107 745.867
553.06 778.294
553.013 841.639
552.966 761.73
552.919 753.453
552.872 758.195
552.825 806.856
552.778 777.432
552.731 757.775
552.684 777.144
552.637 770.499
552.59 773.607
552.543 744.215
552.496 802.564
552.449 781.299
552.402 786.027
552.355 774.516
552.308 753.268
552.261 759.621
552.214 761.104
552.167 830.731
552.12 798.133
552.073 718.511
552.026 791.351
551.979 778.234
551.932 807.269
551.885 795.774
551.838 747.015
551.791 769.558
551.744 772.655
551.697 774.132
551.65 754.558
551.603 760.894
551.556 789.888
551.509 749.284
551.462 758.853
551.415 737.682
551.368 779.599
551.321 772.986
551.274 766.375
551.227 740.369
551.18 783.87
551.133 751.406
551.086 723.801
551.039 762.435
550.992 776.829
550.945 791.218
550.898 741.024
550.851 792.539
550.804 750.432
550.757 763.201
550.71 740.475
550.663 761.305
550.616 728.912
550.569 773.922
550.522 727.029
550.475 759.129
550.428 789.606
550.381 718.569
550.334 731.323
550.287 739.24
550.24 740.713
550.193 726.086
550.146 775.85
550.099 769.269
550.052 732.118
550.005 744.852
549.958 712.545
549.911 784.779
549.864 681.731
549.817 741.084
549.77 718.445
549.723 734.381
549.676 718.178
549.629 764.629
549.582 783.76
549.535 730.624
549.488 712.828
549.441 781.718
549.394 709.354
549.347 757.359
549.3 747.593
549.253 757.078
549.206 716.845
549.159 758.4
549.112 769.48
549.065 745.296
549.018 753.169
548.971 745.018
548.924 738.472
548.877 720.718
548.83 771.825
548.783 728.455
548.736 749.128
548.689 731.384
548.642 723.248
548.595 715.114
548.548 751.77
548.5 722.844
548.453 705.122
548.406 746.555
548.359 703.261
548.312 731.895
548.265 733.356
548.218 669.323
548.171 696.349
548.124 752.109
548.077 741.59725
548.03 731.0855
547.983 720.57375
547.936 710.062
547.889 748.218
547.842 736.913
547.795 720.829
547.748 709.533
547.701 741.284
547.654 731.583
547.607 715.511
547.56 705.818
547.513 705.686
547.466 740.594
547.418 747.6806363636364
547.371 754.7672727272728
547.324 761.8539090909092
547.277 768.9405454545455
547.23 776.0271818181818
547.183 783.1138181818183
547.136 790.2004545454546
547.089 797.2870909090909
547.042 804.3737272727273
546.995 811.4603636363637
546.948 818.547
546.901 750.062
546.854 738.801
546.807 725.955
546.76 687.702
546.713 725.684
546.666 719.198
546.618 720.651
546.571 737.974
546.524 725.142
546.477 709.143
546.43 718.527
546.383 721.565
546.336 726.187
546.289 699.102
546.242 725.915
546.195 694.086
546.148 736.735
546.101 730.261
546.054 722.206
546.007 745.823
545.96 714.02
545.912 694.892
545.865 710.588
545.818 686.721
545.771 721.397
545.724 667.483
545.677 698.987
545.63 751.034
545.583 730.342
545.536 741.27
545.489 681.082
545.442 707.814
545.395 717.159
545.348 709.128
545.3 690.047
545.253 670.973
545.206 719.78
545.159 721.223
545.112 694.265
545.065 716.221
545.018 719.241
544.971 749.07
544.924 698.475
544.877 701.497
544.83 729.736
544.783 726.448
544.735 742.067
544.688 707.273
544.641 703.991
544.594 719.605
544.547 705.302
544.5 659.522
544.453 706.611
544.406 679.73
544.359 712.639
544.312 682.621
544.264 715.517
544.217 696.516
544.17 672.806
544.123 711.972
544.076 707.124
544.029 724.274
543.982 705.289
543.935 689.451
543.888 672.05
543.841 692.333
543.793 700.051
543.746 714.044
543.699 699.789
543.652 690.245
543.605 657.178
543.558 708.804
543.511 677.314
543.464 700.7
543.417 689.598
543.37 703.571
543.322 711.273
543.275 706.44
543.228 734.497
543.181 659.201
543.134 682.56
543.087 682.432
543.04 705.777
542.993 696.257
542.946 653.89
542.898 661.587
542.851 703.684
542.804 658.212
542.757 700.293
542.71 650.15
542.663 628.152
542.616 634.283
542.569 695.081
542.521 629.36
542.474 652.663
542.427 649.418
542.38 661.782
542.333 661.658
542.286 628.769
542.239 672.329
542.192 636.331
542.144 639.33
542.097 662.595
542.05 640.648
542.003 643.645
541.956 621.709
541.909 615.361
541.862 658.857
541.815 619.801
541.767 658.61
541.72 649.145
541.673 630.346
541.626 620.891
541.579 625.442
541.532 678.212
541.485 615.875
541.437 646.858
541.39 668.501
541.343 624.853
541.296 644.939
541.249 644.817
541.202 627.608
541.155 590.213
541.107 614.948
541.06 610.174
541.013 583.67
540.966 585.112
540.919 616.037
540.872 619.023
540.825 651.481
540.777 631.197
540.73 637.28
540.683 598.404
540.636 571.941
540.589 610.576
540.542 627.504
540.495 591.756
540.447 619.523
540.4 586.888
540.353 636.32
540.306 595.954
540.259 608.223
540.212 614.297
540.165 625.011
540.117 589.317
540.07 640.24
540.023 572.087
539.976 598.259
539.929 598.146
539.882 622.758
539.834 597.921
539.787 577.726
539.74 633.217
539.693 617.656
539.646 577.399
539.599 591.182
539.551 612.677
539.504 597.131
539.457 603.189
539.41 569.143
539.363 624.551
539.316 568.928
539.268 574.986
539.221 587.208
539.174 594.801
539.127 585.445
539.08 603.819
539.033 579.064
538.985 608.21
538.938 585.003
538.891 577.196
538.844 600.171
538.797 580.055
538.75 598.405
538.702 562.918
538.655 584.339
538.608 564.242
538.561 571.821
538.514 573.25
538.467 594.654
538.419 573.8054999999999
538.372 552.957
538.325 608.138
538.278 558.889
538.231 580.275
538.183 610.862
538.136 596.936
538.089 589.151
538.042 598.244
537.995 532.183
537.948 544.349
537.9 553.445
537.853 580.93
537.806 583.885
537.759 540.873
537.712 556.089
537.664 575.895
537.617 578.849
537.57 560.367
537.523 523.522
537.476 599.947
537.428 549.337
537.381 530.874
537.334 549.129
537.287 562.789
537.24 539.747
537.192 542.702
537.145 556.355
537.098 570.003
537.051 511.836
537.004 533.125
536.956 597.17
536.909 560.409
536.862 555.722
536.815 547.985
536.768 546.355
536.72 553.88
536.673 529.366
536.626 539.943
536.579 552.04
536.532 583.954
536.484 536.587
536.437 544.105
536.39 550.098
536.343 548.47
536.296 555.982
536.248 548.261
536.201 546.635
536.154 548.053
536.107 552.515
536.06 537.193
536.012 512.747
535.965 549.158
535.918 544.491
535.871 532.223
535.823 583.813
535.776 580.662
535.729 542.558
535.682 591.078
535.635 531.717
535.587 512.6335
535.54 493.55
535.493 519.268
535.446 528.277
535.399 526.659
535.351 562.978
535.304 543.148
535.257 517.257
535.21 514.126
535.162 547.387
535.115 516.962
535.068 507.77
535.021 527.374
534.974 528.789
534.926 525.658
534.879 533.131
534.832 513.344
534.785 548.068
534.737 534.341
534.69 538.779
534.643 526.572
534.596 527.984
534.548 502.17
534.501 493.001
534.454 497.443
534.407 520.024
534.36 545.619
534.312 528.892
534.265 525.77
534.218 533.223
534.171 519.529
534.123 526.98
534.076 534.428
534.029 523.76
533.982 490.46
533.934 532.613
533.887 497.816
533.84 512.803
533.793 518.737
533.745 505.069
533.698 538.135
533.651 498.848
533.604 471.631
533.556 522.763
533.509 483.501
533.462 542.14
533.415 502.89
533.367 516.342
533.32 475.607
533.273 504.107
533.226 469.407
533.178 512.94
533.131 479.756
533.084 524.773
533.037 551.734
532.989 502.027
532.942 489.909
532.895 494.323
532.848 449.162
532.8 525.675
532.753 497.043
532.706 508.959
532.659 498.354
532.611 490.755
532.564 498.164
532.517 504.07
532.47 511.473
532.422 484.382
532.375 481.291
532.328 497.688
532.281 485.603
532.233 501.994
532.186 498.901
532.139 492.814
532.091 483.734
532.044 512.091
531.997 488.04
531.95 502.915
531.902 492.343
531.855 487.761
531.808 495.147
531.761 486.078
531.713 506.92
531.666 479.912
531.619 503.737
531.572 530.541
531.524 488.602
531.477 487.015
531.43 466.011
531.382 473.388
531.335 479.27
531.288 480.671
531.241 485.056
531.193 473.026
531.146 492.33
531.099 466.878
531.051 501.09
531.004 492.047
530.957 469.592
530.91 466.521
530.862 475.373
530.815 479.751
530.768 470.722
530.72 487.014
530.673 467.563
530.626 507.67
530.579 471.849
530.531 470.271
530.484 513.33
530.437 474.553
530.389 446.203
530.342 468.423
530.295 474.28
530.248 453.379
530.2 485.988
530.153 493.325
530.106 472.431
530.058 456.002
530.011 461.854
529.964 470.675
529.917 455.0005
529.869 439.326
529.822 467.436
529.775 453.993
529.727 489.507
529.68 452.336
529.633 474.491
529.585 461.057
529.538 450.593
529.491 447.543
529.444 460.792
529.396 476.998
529.349 491.718
529.302 456.084
529.254 441.191
529.207 455.909
529.16 457.301
529.112 469.051
529.065 427.538
529.018 443.726
528.971 476.174
528.923 461.298
528.876 453.818
528.829 499.547
528.781 422.612
528.734 471.285
528.687 453.469
528.639 465.196
528.592 440.006
528.545 491.59
528.497 466.404
528.45 463.363
528.403 423.438
528.355 429.257
528.308 438.024
528.261 409.923
528.214 445.226
528.166 465.776
528.119 489.266
528.072 419.921
528.024 464.034
527.977 472.782
527.93 418.206
527.882 437.265
527.835 453.373
527.788 415.021
527.74 473.798
527.693 472.236
527.646 450.082
527.598 454.407
527.551 441.087
527.504 435.122
527.456 446.796
527.409 464.343
527.362 458.377
527.314 412.754
527.267 442.046
527.22 436.088
527.172 431.6
527.125 446.194
527.078 441.705
527.03 437.219
526.983 429.8
526.936 434.117
526.888 423.769
526.841 450.076
526.794 428.003
526.746 420.593
526.699 460.072
526.652 421.895
526.604 439.39
526.557 421.733
526.51 458.253
526.462 437.671
526.415 437.587
526.368 433.113
526.32 471.066
526.273 405.155
526.226 399.2285
526.178 393.302
526.131 451.698
526.084 423.842
526.036 425.222
525.989 414.913
525.942 429.439
525.894 417.673
525.847 435.114
525.799 420.432
525.752 415.972
525.705 418.81
525.657 436.237
525.61 421.565
525.563 425.859
525.515 419.944
525.468 406.742
525.421 412.494
525.373 418.244
525.326 435.647
525.279 402.058
525.231 404.893
525.184 381.52049999999997
525.137 358.148
525.089 411.936
525.042 416.222
524.994 430.692
524.947 405.878
524.9 394.164
524.852 415.9
524.805 412.912
524.758 404.11
524.71 406.939
524.663 412.672
524.616 425.667
524.568 399.44
524.521 390.649
524.473 415.257
524.426 418.079
524.379 415.096
524.331 375.836
524.284 410.583
524.237 407.602
524.189 413.324
524.142 423.394
524.094 366.773
524.047 408.735
524.0 402.86
523.952 412.924
523.905 411.395
523.858 398.281
523.81 403.995
523.763 438.663
523.715 387.917
523.668 428.362
523.621 384.873
523.573 397.817
523.526 386.17
523.479 400.555
523.431 407.706
523.384 401.845
523.336 382.98
523.289 400.245
523.242 391.499
523.194 381.312
523.147 402.9
523.1 401.378
523.052 389.752
523.005 404.108
522.957 346.311
522.91 399.623
522.863 353.389
522.815 380.721
522.768 396.507
522.72 369.04
522.673 412.207
522.626 366.015
522.578 383.232
522.531 407.646
522.483 374.443
522.436 378.689
522.389 395.891
522.341 387.178
522.294 389.981
522.247 361.13
522.199 371.129
522.152 388.315
522.104 386.802
522.057 379.539
522.01 388.089
521.962 362.8695
521.915 337.65
521.867 379.243
521.82 392.096
521.773 380.532
521.725 370.408
521.678 399.044
521.63 381.745
521.583 360.148
521.535 352.905
521.488 378.653
521.441 362.806
521.393 372.771
521.346 346.896
521.298 381.225
521.251 384.017
521.204 353.857
521.156 378.138
521.109 360.879
521.061 380.854
521.014 375.054
520.967 354.944
520.919 354.874
520.872 381.988
520.824 361.888
520.777 341.796
520.73 370.326
520.682 354.529
520.635 338.738
520.587 364.394
520.54 384.324
520.492 385.678
520.445 371.321
520.398 356.97
520.35 361.183
520.303 363.967
520.255 376.74
520.208 372.386
520.16 349.49
520.113 350.848
520.066 352.205
520.018 347.859
519.971 342.09
519.923 344.873
519.876 351.93
519.829 356.135
519.781 350.369
519.734 368.812
519.686 337.418
519.639 323.118
519.591 357.211
519.544 347.181
519.497 348.536
519.449 368.38
519.402 369.73
519.354 345.488
519.307 351.106
519.259 351.038
519.212 362.337
519.164 349.48
519.117 345.15
519.07 340.823
519.022 349.275
518.975 369.08
518.927 356.235
518.88 316.434
518.832 346.165
518.785 381.558
518.738 327.593
518.69 350.215
518.643 327.465
518.595 321.732
518.548 318.835
518.5 330.106
518.453 328.625
518.405 329.977
518.358 373.807
518.311 351.083
518.263 312.799
518.216 338.21
518.168 345.218
518.121 335.248
518.073 312.554
518.026 322.391
517.978 312.432
517.931 336.399
517.883 344.812
517.836 354.635
517.789 331.964
517.741 331.899
517.694 333.246
517.646 330.357
517.599 314.063
517.551 297.769
517.504 337.217
517.456 325.866
517.409 334.264
517.361 334.199
517.314 311.576
517.267 312.924
517.219 314.272
517.172 319.847
517.124 326.827
517.077 332.397
517.029 297.127
516.982 319.596
516.934 278.712
516.887 318.063
516.839 322.222
516.792 319.345
516.744 323.502
516.697 331.876
516.65 313.533
516.602 303.632
516.555 307.788
516.507 328.805
516.46 307.667
516.412 331.485
516.365 303.334
516.317 334.163
516.27 306.022
516.222 319.997
516.175 296.079
516.127 317.065
516.08 339.446
516.032 290.295
515.985 321.085
515.937 323.825
515.89 295.73
515.842 329.303
515.795 287.208
515.748 331.975
515.7 285.695
515.653 316.443
515.605 299.581
515.558 299.522
515.51 320.454
515.463 284.015
515.415 292.352
515.368 292.294
515.32 283.847
515.273 274.005
515.225 307.496
515.178 296.256
515.13 308.773
515.083 305.918
515.035 319.824
514.988 297.42
514.94 304.341
514.893 298.698
514.845 309.804
514.798 299.976
514.75 313.866
514.703 274.753
514.655 312.348
514.608 295.557
514.56 288.53
514.513 280.111
514.465 306.529
514.418 288.359
514.37 286.91
514.323 302.17
514.275 272.874
514.228 296.484
514.18 264.417
514.133 306.106
514.085 297.699
514.038 282.341
513.99 315.659
513.943 297.523
513.895 279.394
513.848 294.626
513.8 270.947
513.753 304.235
513.705 304.175
513.658 291.617
513.61 304.055
513.563 288.725
513.515 287.281
513.468 296.937
513.42 288.554
513.373 269.7765
513.325 250.999
513.278 273.133
513.23 277.237
513.183 261.937
513.135 271.585
513.088 279.844
513.04 303.335
512.993 263.115
512.945 281.062
512.898 292.081
512.85 292.023
512.803 290.582
512.755 297.442
512.708 296.0
512.66 289.027
512.613 282.056
512.565 261.265
512.518 259.832
512.47 277.744
512.423 277.689
512.375 261.059
512.328 281.722
512.28 285.808
512.232 269.187
512.185 253.951
512.137 291.158
512.09 309.036
512.042 285.526
511.995 293.744
511.947 253.7
511.9 281.221
511.852 261.869
511.805 264.573
511.757 270.032
511.71 274.111
511.662 268.548
511.615 279.51
511.567 267.065
511.52 280.776
511.472 262.831
511.425 268.282
511.377 262.727
511.329 283.304
511.282 301.122
511.234 273.568
511.187 274.889
511.139 270.712
511.092 263.788
511.044 262.362
510.997 258.19
510.949 255.393
510.902 251.911
510.854 248.429
510.807 242.891
510.759 267.538
510.711 255.14
510.664 278.404
510.616 279.72
510.569 268.697
510.521 270.014
510.474 271.331
510.426 261.687
510.379 272.593
510.331 250.627
510.284 264.27
510.236 246.42
510.188 242.265
510.141 244.954
510.093 254.482
510.046 270.847
509.998 274.896
509.951 251.596
509.903 319.901
509.856 247.396
509.808 228.215
509.761 278.722
509.713 260.908
509.665 241.736
509.618 267.632
509.57 263.483
509.523 252.511
509.475 266.108
509.428 240.132
509.38 268.73
509.333 255.038
509.285 239.988
509.237 244.031
509.19 269.88
509.142 256.198
509.095 260.235
509.047 252.01
509.0 264.217
508.952 249.186
508.904 255.944
508.857 259.976
508.809 253.12
508.762 242.185
508.714 244.857
508.667 288.33
508.619 297.791
508.572 258.306
508.524 248.0625
508.476 237.819
508.429 245.924
508.381 248.592
508.334 259.407
508.286 263.429
508.239 232.152
508.191 245.679
508.143 245.63
508.096 242.867
508.048 233.323
508.001 260.402
507.953 238.654
507.906 256.231
507.858 235.848
507.81 243.932
507.763 243.884
507.715 227.579
507.668 250.558
507.62 247.8
507.573 261.289
507.525 232.812
507.477 238.179
507.43 231.366
507.382 248.906
507.335 240.741
507.287 259.624
507.239 252.812
507.192 229.784
507.144 266.225
507.097 226.99
507.049 244.505
507.002 233.654
506.954 222.803
506.906 232.209
506.859 248.36
506.811 226.718
506.764 226.672
506.716 256.305
506.668 227.931
506.621 238.673
506.573 227.84
506.526 253.404
506.478 218.315
506.43 247.913
506.383 226.31
506.335 251.855
506.288 235.646
506.24 232.906
506.192 230.167
506.145 222.047
506.097 242.185
506.05 234.065
506.002 232.673
505.954 219.18
505.907 239.302
505.859 211.028
505.812 240.55
505.764 223.036
505.716 235.081
505.669 240.406
505.621 206.788
505.574 237.625
505.526 228.181
505.478 253.633
505.431 221.381
505.383 245.483
505.336 221.293
505.288 261.475
505.24 219.864
505.193 198.374
505.145 245.237
505.098 223.751
505.05 219.687
505.002 231.697
504.955 223.616
504.907 235.62
504.86 222.188
504.812 228.835
504.764 218.085
504.717 200.652
504.669 220.673
504.622 213.943
504.574 232.616
504.526 200.491
504.479 237.868
504.431 236.484
504.383 221.743
504.336 211.014
504.288 221.654
504.241 226.95
504.193 220.231
504.145 250.879
504.098 241.489
504.05 220.098
504.002 214.719
503.955 217.343
503.907 237.296
503.86 225.253
503.812 233.203
503.764 219.833
503.717 241.102
503.669 229.067
503.621 213.7115
503.574 198.356
503.526 204.971
503.479 206.261
503.431 206.219
503.383 220.81
503.336 204.807
503.288 190.139
503.24 203.395
503.193 224.62
503.145 217.93
503.098 225.858
503.05 216.515
503.002 200.534
502.955 216.427
502.907 223.021
502.859 199.086
502.812 234.875
502.764 217.58
502.716 206.925
502.669 218.819
502.621 198.886
502.574 222.708
502.526 213.385
502.478 206.717
502.431 204.025
502.383 211.932
502.335 215.862
502.288 194.634
502.24 199.89
502.192 202.496
502.145 189.223
502.097 205.061
502.05 202.374
502.002 218.203
501.954 204.937
501.907 219.437
501.859 211.463
501.811 202.17
501.764 190.24
501.716 221.901
501.668 215.254
501.621 195.406
501.573 215.167
501.525 205.885
501.478 193.968
501.43 208.441
501.382 207.08
501.335 197.807
501.287 203.041
501.239 228.045
501.192 210.866
501.144 183.153
501.097 218.686
501.049 198.885
501.001 206.746
500.954 175.106
500.906 198.764
500.858 213.201
500.811 185.526
500.763 199.959
500.715 203.865
500.668 224.863
500.62 198.524
500.572 211.628
500.525 198.443
500.477 201.031
500.429 218.068
500.382 182.562
500.334 182.525
500.286 202.182
500.239 185.077
500.191 182.4155
500.143 179.754
500.096 183.653
500.048 199.354
500.0 207.182
499.953 201.896
499.905 193.99
499.857 195.262
499.81 184.74
499.762 176.843
499.714 195.143
499.667 179.39350000000002
499.619 163.644
499.571 184.553
499.524 202.837
499.476 176.629
499.428 193.598
499.381 205.329
499.333 196.135
499.285 192.173
499.238 197.362
499.19 196.016
499.142 186.831
499.094 189.405
499.047 190.673
498.999 206.303
498.951 195.817
498.904 181.421
498.856 197.043
498.808 195.698
498.761 204.789
498.713 172.145
498.665 182.541
498.618 187.718
498.57 178.557
498.522 190.248
498.475 182.393
498.427 200.591
498.379 165.389
498.332 178.373
498.284 191.357
498.236 180.906
498.188 189.978
498.141 178.231
498.093 170.391
498.045 193.764
497.998 206.726
497.95 188.486
497.902 178.05
497.855 188.409
497.807 179.279
497.759 170.149
497.712 184.399
497.664 172.676
497.616 180.43
497.568 175.202
497.521 176.464
497.473 189.4
497.425 197.144
497.378 172.466
497.33 167.245
497.282 193.135
497.235 176.249
497.187 186.578
497.139 174.882
497.091 185.207
497.044 173.516
496.996 154.061
496.948 174.739
496.901 160.469
496.853 188.901
496.805 177.22
496.758 192.704
496.71 177.148
496.662 195.211
496.614 195.171
496.567 187.378
496.519 167.96
496.471 178.259
496.424 175.64
496.376 187.225
496.328 174.9255
496.28 162.626
496.233 176.788
496.185 180.622
496.137 192.194
496.09 175.39
496.042 168.908
495.994 172.74
495.946 163.683
495.899 181.69
495.851 179.076
495.803 164.871
495.756 204.759
495.708 187.98
495.66 180.218
495.612 171.172
495.565 177.571
495.517 168.529
495.469 164.636
495.422 169.747
495.374 168.426
495.326 174.819
495.278 168.358
495.231 169.608
495.183 173.427
495.135 170.823
495.088 177.209
495.04 159.84449999999998
494.992 142.48
494.944 164.267
494.897 157.818
494.849 153.938
494.801 175.71
494.753 189.779
494.706 170.51
494.658 169.193
494.61 171.722
494.563 167.843
494.515 175.494
494.467 162.651
494.419 166.46
494.372 185.628
494.324 172.791
494.276 184.273
494.228 166.96699999999998
494.181 149.661
494.133 166.256
494.085 179.008
494.037 161.074
493.99 180.213
493.942 190.399
493.894 181.417
493.847 169.886
493.799 158.355
493.751 164.707
493.703 158.291
493.656 151.877
493.608 153.12150000000003
493.56 154.366
493.512 155.61
493.465 168.331
493.417 155.546
493.369 175.91
493.321 174.599
493.274 173.29
493.226 161.789
493.178 171.945
493.13 169.363
493.083 152.777
493.035 152.746
492.987 167.986
492.939 151.411
492.892 170.462
492.844 156.436
492.796 165.305
492.748 177.985
492.701 148.714
492.653 153.767
492.605 161.358
492.557 166.406
492.51 173.992
492.462 172.687
492.414 145.992
492.366 167.539
492.319 157.353
492.271 161.127
492.223 148.412
492.175 135.697
492.128 143.909
492.08 152.121
492.032 168.566
491.984 167.264
491.937 145.693
491.889 160.863
491.841 182.358
491.793 168.393
491.746 169.625
491.698 146.809
491.65 154.371
491.602 139.158
491.554 156.837
491.507 165.657
491.459 183.323
491.411 160.533
491.363 160.5
491.316 162.994
491.268 155.381
491.22 155.349
491.172 156.58
491.125 150.235
491.077 152.728
491.029 179.198
490.981 160.236
490.933 158.942
490.886 166.476
490.838 157.615
490.79 153.1715
490.742 148.728
490.695 163.819
490.647 147.407
490.599 154.934
490.551 158.68
490.504 163.684
490.456 146.026
490.408 152.289
490.36 159.808
490.312 157.259
490.265 149.68
490.217 164.739
490.169 150.875
490.121 143.302
490.074 142.016
490.026 154.552
489.978 153.264
489.93 159.512
489.882 146.922
489.835 144.38
489.787 161.924
489.739 165.655
489.691 144.291
489.643 139.244
489.596 149.249
489.548 164.265
489.5 155.455
489.452 147.903
489.405 151.632
489.357 143.45850000000002
489.309 135.285
489.261 140.2655
489.213 145.246
489.166 162.742
489.118 136.425
489.07 153.916
489.022 136.3725
488.974 118.829
488.927 130.06
488.879 145.036
488.831 150.007
488.783 138.728
488.735 159.941
488.688 147.415
488.64 137.393
488.592 136.116
488.544 149.821
488.496 154.783
488.449 138.527
488.401 138.499
488.353 152.192
488.305 155.902
488.257 152.129
488.21 142.124
488.162 143.341
488.114 155.774
488.066 139.544
488.018 149.481
487.971 138.241
487.923 141.948
487.875 148.143
487.827 150.602
487.779 149.326
487.732 151.784
487.684 146.777
487.636 135.554
487.588 140.499
487.54 162.846
487.493 147.898
487.445 155.323
487.397 140.383
487.349 161.469
487.301 125.423
487.254 139.054
487.206 143.991
487.158 140.238
487.11 136.486
487.062 151.344
487.015 143.871
486.967 147.562
486.919 135.134
486.871 128.908
486.823 143.752
486.775 158.59
486.728 136.26
486.68 147.378
486.632 146.11
486.584 172.076
486.536 143.574
486.489 124.982
486.441 127.431
486.393 138.537
486.345 148.401
486.297 126.115
486.249 137.214
486.202 133.478
486.154 135.922
486.106 153.189
486.058 139.571
486.01 150.656
485.962 136.42950000000002
485.915 122.203
485.867 140.689
485.819 118.45
485.771 133.229
485.723 136.901
485.676 144.271
485.628 119.585
485.58 141.746
485.532 136.788
485.484 147.848
485.436 157.672
485.389 136.707
485.341 115.742
485.293 121.25425
485.245 126.76650000000001
485.197 132.27875
485.149 137.791
485.102 120.542
485.054 134.044
485.006 141.393
484.958 137.676
484.91 133.96
484.862 127.789
484.815 130.219
484.767 126.508
484.719 151.041
484.671 133.821
484.623 132.566
484.575 132.538
484.528 130.057
484.48 131.256
484.432 127.55
484.384 120.166
484.336 133.626
484.288 134.824
484.24 120.091
484.193 133.543
484.145 129.84
484.097 127.364
484.049 142.03
484.001 111.397
483.953 115.04325
483.906 118.68950000000001
483.858 122.33575
483.81 125.982
483.762 139.407
483.714 133.265
483.666 136.904
483.618 139.32
483.571 128.294
483.523 141.705
483.475 136.79
483.427 139.204
483.379 137.954
483.331 117.175
483.283 142.778
483.236 128.107
483.188 143.938
483.14 135.371
483.092 136.562
483.044 107.276
482.996 117.004
482.948 126.728
482.901 134.012
482.853 120.588
482.805 107.164
482.757 117.4885
482.709 127.813
482.661 125.353
482.613 125.326
482.566 124.084
482.518 136.22
482.47 138.624
482.422 121.574
482.374 121.549
482.326 127.6
482.278 121.498
482.231 131.191
482.183 133.592
482.135 118.994
482.087 122.611
482.039 135.936
481.991 129.84
481.943 123.747
481.896 120.082
481.848 126.121
481.8 129.732
481.752 124.856
481.704 119.983
481.656 115.11
481.608 117.509
481.56 112.6405
481.513 107.772
481.465 122.278
481.417 133.146
481.369 118.596
481.321 119.781
481.273 124.595
481.225 133.034
481.177 128.17
481.13 130.561
481.082 122.073
481.034 128.089
480.986 122.022
480.938 112.333
480.89 119.555
480.842 127.982
480.794 126.748
480.747 127.928
480.699 112.216
480.651 126.668
480.603 125.436
480.555 122.998
480.507 121.766
480.459 119.33
480.411 121.715
480.363 114.461
480.316 120.46
480.268 115.617
480.22 128.838
480.172 119.18
480.124 125.173
480.076 134.773
480.028 111.886
479.98 120.283
479.932 111.839
479.885 117.828
479.837 111.792
479.789 121.384
479.741 127.366
479.693 116.527
479.645 112.9
479.597 115.278
479.549 121.256
479.501 127.232
479.454 112.805
479.406 121.18
479.358 116.356
479.31 119.929
479.262 123.501
479.214 127.072
479.166 116.258
479.118 125.82
479.07 112.615
479.023 119.778
478.975 116.16
478.927 112.544
478.879 107.732
478.831 126.858
478.783 117.259
478.735 119.627
478.687 126.778
478.639 110.011
478.591 107.59700000000001
478.544 105.183
478.496 118.306
478.448 115.892
478.4 120.646
478.352 109.872
478.304 117.013
478.256 109.826
478.208 120.544
478.16 112.166
478.112 121.686
478.064 115.697
478.017 115.672
477.969 123.994
477.921 101.32
477.873 108.449
477.825 116.766
477.777 113.168
477.729 114.335
477.681 121.456
477.633 119.049
477.585 108.312
477.537 105.909
477.49 107.076
477.442 113.001
477.394 101.085
477.346 96.9031
477.298 92.7212
477.25 99.2371
477.202 105.753
477.154 109.294
477.106 114.022
477.058 109.248
477.01 123.472
476.962 127.007
476.915 113.3355
476.867 99.664
476.819 111.505
476.771 113.854
476.723 98.4152
476.675 114.991
476.627 97.1884
476.579 99.5378
476.531 104.256
476.483 111.34
476.435 100.659
476.387 97.0857
476.339 111.27
476.292 99.4116
476.244 118.322
476.196 107.65
476.148 112.359
476.1 100.51
476.052 92.2132
476.004 102.831
475.956 99.2645
475.908 105.14975
475.86 111.035
475.812 106.287
475.764 108.626
475.716 109.784
475.668 107.4
475.621 115.637
475.573 125.05
475.525 109.691
