Wavelength Intensity
558.503 1508.65
558.456 1544.96
558.41 1531.37
558.363 1529.43
558.316 1547.43
558.269 1444.12
558.222 1503.67
558.175 1493.42
558.128 1529.69
558.081 1494.54
558.034 1459.4
557.988 1525.53
557.941 1460.52
557.894 1584.71
557.847 1556.21
557.8 1494.55
557.753 1479.35
557.706 1515.56
557.659 1528.55
557.612 1506.72
557.565 1426.89
557.519 1539.31
557.472 1467.79
557.425 1508.93
557.378 1573.24
557.331 1468.64
557.284 1474.99
557.237 1458.17
557.19 1507.54
557.143 1492.38
557.096 1511.95
557.049 1445.52
557.003 1481.63
556.956 1481.36
556.909 1486.05
556.862 1452.72
556.815 1455.76
556.768 1513.32
556.721 1475.05
556.674 1466.52
556.627 1462.95
556.58 1477.54
556.533 1440.95
556.487 1506.7
556.44 1471.77
556.393 1423.66
556.346 1509.17
556.299 1446.22
556.252 1455.85
556.205 1500.09
556.158 1440.48
556.111 1463.29
556.064 1479.49
556.017 1434.75
555.97 1498.71
555.923 1485.27
555.877 1387.86
555.83 1448.51
555.783 1443.3
555.736 1461.14
555.689 1423.03
555.642 1416.19
555.595 1443.89
555.548 1427.18
555.501 1453.22
555.454 1428.3
555.407 1478.98
555.36 1460.63
555.313 1434.08
555.266 1483.09
555.22 1458.18
555.173 1446.42
555.126 1449.44
555.079 1468.87
555.032 1466.96
554.985 1471.61
554.938 1468.06
554.891 1448.11
554.844 1408.49
554.797 1450.85
554.75 1435.83
554.703 1443.76
554.656 1415.64
554.609 1438.32
554.562 1436.41
554.515 1403.4
554.468 1404.77
554.421 1455.26
554.375 1432.08
554.328 1441.63
554.281 1385.74
554.234 1390.39
554.187 1453.92
554.14 1373.53
554.093 1410.88
554.046 1374.66
553.999 1423.43
553.952 1423.17
553.905 1401.67
553.858 1424.28
553.811 1440.35
553.764 1394.36
553.717 1421.86
553.67 1393.85
553.623 1364.22
553.576 1501.02
553.529 1433.86
553.482 1422.18
553.435 1462.68
553.388 1379.26
553.341 1385.53
553.295 1334.75
553.248 1401.31
553.201 1389.65
553.154 1377.99
553.107 1369.59
553.06 1414.93
553.013 1360.95
552.966 1378.6
552.919 1409.27
552.872 1361.82
552.825 1441.28
552.778 1398.73
552.731 1309.03
552.684 1424.22
552.637 1384.95
552.59 1371.69
552.543 1373.06
552.496 1398.8
552.449 1317.33
552.402 1398.28
552.355 1357.43
552.308 1366.92
552.261 1410.49
552.214 1351.81
552.167 1405.1
552.12 1370.78
552.073 1398.1
552.026 1386.49
551.979 1381.37
551.932 1376.25
551.885 1340.34
551.838 1369.26
551.791 1369.0
551.744 1352.55
551.697 1366.88
551.65 1408.72
551.603 1363.13
551.556 1343.46
551.509 1348.06
551.462 1365.61
551.415 1366.98
551.368 1384.52
551.321 1340.6
551.274 1367.83
551.227 1346.57
551.18 1352.78
551.133 1355.76
551.086 1332.89
551.039 1363.34
550.992 1371.16
550.945 1301.47
550.898 1322.22
550.851 1346.19
550.804 1334.64
550.757 1348.91
550.71 1363.18
550.663 1343.58
550.616 1327.2
550.569 1368.87
550.522 1379.9
550.475 1365.14
550.428 1384.23
550.381 1346.91
550.334 1346.66
550.287 1364.13
550.24 1307.52
550.193 1312.11
550.146 1326.35
550.099 1343.81
550.052 1345.17
550.005 1330.44
549.958 1391.31
549.911 1328.34
549.864 1328.09
549.817 1335.88
549.77 1316.35
549.723 1348.24
549.676 1288.54
549.629 1339.71
549.582 1326.61
549.535 1321.55
549.488 1306.85
549.441 1288.95
549.394 1263.03
549.347 1317.36
549.3 1318.72
549.253 1312.05
549.206 1327.85
549.159 1324.39
549.112 1264.83
549.065 1315.89
549.018 1338.08
548.971 1272.955
548.924 1207.83
548.877 1303.7
548.83 1281.04
548.783 1288.8
548.736 1285.36
548.689 1259.52
548.642 1286.49
548.595 1259.05
548.548 1289.21
548.5 1295.36
548.453 1295.12
548.406 1264.51
548.359 1333.0
548.312 1265.63
548.265 1298.95
548.218 1257.18
548.171 1308.05
548.124 1280.66
548.077 1329.91
548.03 1280.18
547.983 1318.25
547.936 1294.07
547.889 1255.54
547.842 1285.61
547.795 1291.75
547.748 1261.22
547.701 1233.88
547.654 1275.09
547.607 1303.54
547.56 1263.46
547.513 1264.82
547.466 1255.03
547.418 1288.23
547.371 1262.52
547.324 1341.87
547.277 1324.12
547.23 1411.39
547.183 1411.12
547.136 1445.85
547.089 1445.58
547.042 1429.41
546.995 1387.82
546.948 1489.28
546.901 1371.41
546.854 1296.48
546.807 1286.7
546.76 1262.64
546.713 1246.52
546.666 1244.7
546.618 1258.76
546.571 1334.7
546.524 1263.05
546.477 1318.34
546.43 1276.85
546.383 1252.83
546.336 1306.5
546.289 1261.87
546.242 1266.39
546.195 1253.48
546.148 1254.83
546.101 1246.67
546.054 1235.35
546.007 1303.21
545.96 1225.39
545.912 1293.23
545.865 1248.67
545.818 1327.55
545.771 1259.28
545.724 1233.74
545.677 1243.0
545.63 1241.18
545.583 1209.33
545.536 1296.04
545.489 1249.97
545.442 1229.19
545.395 1213.17
545.348 1272.96
545.3 1266.4
545.253 1228.28
545.206 1246.99
545.159 1188.36
545.112 1257.57
545.065 1254.18
545.018 1272.87
544.971 1241.09
544.924 1245.59
544.877 1240.63
544.83 1197.84
544.783 1251.19
544.735 1250.96
544.688 1255.45
544.641 1237.89
544.594 1232.93
544.547 1149.26
544.5 1257.66
544.453 1227.52
544.406 1205.26
544.359 1269.54
544.312 1211.1
544.264 1239.18
544.217 1226.37
544.17 1211.99
544.123 1203.91
544.076 1235.11
544.029 1208.17
543.982 1198.52
543.935 1166.88
543.888 1198.07
543.841 1191.57
543.793 1219.6
543.746 1246.05
543.699 1205.02
543.652 1250.28
543.605 1154.37
543.558 1210.61
543.511 1185.3
543.464 1216.43
543.417 1156.64
543.37 1203.44
543.322 1225.14
543.275 1168.52
543.228 1232.51
543.181 1186.87
543.134 1232.05
543.087 1173.91
543.04 1201.86
542.993 1150.0
542.946 1182.63
542.898 1212.13
542.851 1158.73
542.804 1139.755
542.757 1120.78
542.71 1103.38
542.663 1203.18
542.616 1159.21
542.569 1141.81
542.521 1165.02
542.474 1119.52
542.427 1145.85
542.38 1117.54
542.333 1128.25
542.286 1124.92
542.239 1151.23
542.192 1107.34
542.144 1127.4
542.097 1085.1
542.05 1111.39
542.003 1156.38
541.956 1093.83
541.909 1143.48
541.862 1152.61
541.815 1124.36
541.767 1088.34
541.72 1102.15
541.673 1129.95
541.626 1120.4
541.579 1149.75
541.532 1119.98
541.485 1127.55
541.437 1086.91
541.39 1105.36
541.343 1070.96
541.296 1126.7
541.249 1079.87
541.202 1101.42
541.155 1124.51
541.107 1080.82
541.06 1128.75
541.013 1071.1
540.966 1103.49
540.919 1080.0
540.872 1099.97
540.825 1088.9
540.777 1035.97
540.73 1080.74
540.683 1077.44
540.636 1102.03
540.589 1046.04
540.542 1047.39
540.495 1028.6
540.447 1029.96
540.4 1080.86
540.353 1068.27
540.306 1040.21
540.259 1078.71
540.212 1083.14
540.165 1082.94
540.117 1082.74
540.07 1042.32
540.023 1096.24
539.976 1119.22
539.929 1074.19
539.882 1036.9
539.834 1045.98
539.787 1034.96
539.74 1040.95
539.693 1023.76
539.646 1065.26
539.599 1017.2
539.551 1080.29
539.504 979.789
539.457 1062.91
539.41 1044.2
539.363 1105.69
539.316 1029.93
539.268 1079.06
539.221 1055.74
539.174 1029.35
539.127 1046.1
539.08 1008.93
539.033 1021.06
538.985 1011.63
538.938 968.333
538.891 1031.26
538.844 1023.37
538.797 1006.25
538.75 1029.13
538.702 988.951
538.655 1042.58
538.608 996.264
538.561 993.002
538.514 1022.01
538.467 1000.31
538.419 967.858
538.372 966.139
538.325 1008.96
538.278 1014.91
538.231 1022.39
538.183 1014.52
538.136 992.847
538.089 1006.47
538.042 1006.28
537.995 996.884
537.948 993.629
537.9 1002.64
537.853 1007.05
537.806 977.739
537.759 974.49
537.712 997.284
537.664 986.374
537.617 992.312
537.57 992.125
537.523 1007.24
537.476 971.853
537.428 1012.98
537.381 1011.26
537.334 1023.31
537.287 1009.35
537.24 1001.51
537.192 964.633
537.145 959.1015
537.098 953.57
537.051 1005.34
537.004 997.509
536.956 966.774
536.909 1004.77
536.862 981.674
536.815 972.33
536.768 955.358
536.72 956.702
536.673 971.776
536.626 963.966
536.579 1003.43
536.532 974.273
536.484 946.649
536.437 951.042
536.39 918.861
536.343 920.21
536.296 980.965
536.248 964.026
536.201 963.843
536.154 922.556
536.107 984.786
536.06 960.251
536.012 1005.71
535.965 929.462
535.918 971.871
535.871 965.604
535.823 951.737
535.776 945.476
535.729 913.382
535.682 987.663
535.635 903.919
535.587 912.861
535.54 926.355
535.493 926.179
535.446 951.81
535.399 916.721
535.351 952.965
535.304 934.578
535.257 905.58
535.21 988.82
535.162 1000.76
535.115 924.771
535.068 947.331
535.021 963.821
534.974 977.274
534.926 913.464
534.879 937.523
534.832 897.973
534.785 946.25
534.737 940.016
534.69 933.783
534.643 985.052
534.596 948.556
534.548 963.501
534.501 893.753
534.454 954.062
534.407 876.784
534.36 905.334
534.312 927.828
534.265 909.522
534.218 894.243
534.171 939.38
534.123 937.691
534.076 899.771
534.029 902.618
533.982 882.828
533.934 924.906
533.887 918.696
533.84 880.815
533.793 888.187
533.745 904.602
533.698 908.951
533.651 883.158
533.604 937.234
533.556 900.899
533.509 923.321
533.462 938.204
533.415 858.225
533.367 906.233
533.32 903.05
533.273 901.373
533.226 884.652
533.178 869.441
533.131 915.897
533.084 915.722
533.037 920.057
532.989 874.79
532.942 909.187
532.895 887.978
532.848 878.795
532.8 923.685
532.753 899.483
532.706 926.335
532.659 891.634
532.611 867.451
532.564 891.293
532.517 888.123
532.47 907.452
532.422 851.792
532.375 838.8875
532.328 825.983
532.281 900.764
532.233 854.138
532.186 865.961
532.139 849.318
532.091 868.625
532.044 920.866
531.997 896.737
531.95 860.643
531.902 867.961
531.855 849.841
531.808 830.231
531.761 807.638
531.713 855.334
531.666 885.072
531.619 908.819
531.572 854.844
531.524 859.163
531.477 830.614
531.43 852.859
531.382 872.11
531.335 882.394
531.288 838.935
531.241 810.417
531.193 840.106
531.146 820.55
531.099 875.583
531.051 876.907
531.004 860.337
530.957 840.793
530.91 851.065
530.862 843.451
530.815 870.108
530.768 872.92
530.72 838.498
530.673 853.228
530.626 854.553
530.579 830.574
530.531 794.698
530.484 813.889
530.437 816.708
530.389 797.216
530.342 826.804
530.295 835.566
530.248 830.947
530.2 842.677
530.153 833.6
530.106 830.469
530.058 815.456
530.011 801.934
529.964 815.143
529.917 868.428
529.869 828.188
529.822 773.124
529.775 835.288
529.727 836.612
529.68 805.307
529.633 794.772
529.585 890.982
529.538 781.127
529.491 822.471
529.444 865.281
529.396 817.712
529.349 814.592
529.302 802.59
529.254 817.241
529.207 818.564
529.16 799.167
529.112 812.331
529.065 784.8115
529.018 757.292
528.971 791.159
528.923 792.486
528.876 814.507
528.829 811.395
528.781 786.118
528.734 803.696
528.687 799.11
528.639 798.956
528.592 819.474
528.545 807.506
528.497 773.404
528.45 757.023
528.403 795.237
528.355 789.184
528.308 809.68
528.261 791.83
528.214 799.048
528.166 804.791
528.119 769.267
528.072 775.013
528.024 799.907
527.977 798.28
527.93 814.324
527.882 815.64
527.835 746.299
527.788 768.231
527.74 804.869
527.693 759.108
527.646 788.379
527.598 763.228
527.551 743.967
527.504 779.104
527.456 783.363
527.409 793.498
527.362 753.678
527.314 804.943
527.267 762.199
527.22 784.077
527.172 788.33
527.125 764.694
527.078 741.067
527.03 793.743
526.983 759.851
526.936 764.104
526.888 768.356
526.841 719.828
526.794 737.279
526.746 748.86
526.699 778.02
526.652 726.598
526.604 730.851
526.557 748.282
526.51 781.812
526.462 777.269
526.415 747.849
526.368 750.631
526.32 719.765
526.273 763.506
526.226 720.949
526.178 709.113
526.131 704.591
526.084 726.378
526.036 751.079
525.989 753.856
525.942 734.721
525.894 708.292
525.847 696.474
525.799 697.8
525.752 753.128
525.705 712.123
525.657 719.28
525.61 754.15
525.563 767.13
525.515 736.361
525.468 762.46
525.421 715.67
525.373 733.019
525.326 719.764
525.279 742.933
525.231 736.963
525.184 714.978
525.137 736.678
525.089 705.246
525.042 673.814
524.994 704.24
524.947 734.654
524.9 702.513
524.852 761.999
524.805 750.22
524.758 715.188
524.71 725.223
524.663 722.176
524.616 745.281
524.568 743.684
524.521 691.26
524.473 740.493
524.426 675.024
524.379 679.248
524.331 697.98
524.284 696.394
524.237 719.468
524.189 681.622
524.142 729.339
524.094 701.654
524.047 708.765
524.0 673.848
523.952 679.513
523.905 699.661
523.858 705.319
523.81 682.014
523.763 707.941
523.715 675.96
523.668 712.008
523.621 671.357
523.573 695.819
523.526 708.701
523.479 688.319
523.431 670.836
523.384 657.697
523.336 664.795
523.289 689.23
523.242 667.426
523.194 670.186
523.147 674.388
523.1 665.594
523.052 687.118
523.005 646.573
522.957 649.334
522.91 665.077
522.863 685.142
522.815 682.124
522.768 651.713
522.72 642.937
522.673 658.667
522.626 672.949
522.578 685.784
522.531 689.973
522.483 685.518
522.436 647.948
522.389 649.261
522.341 670.725
522.294 659.082
522.247 667.587
522.199 658.826
522.152 664.451
522.104 660.008
522.057 661.317
522.01 656.877
521.962 643.815
521.915 663.805
521.867 636.382
521.82 636.258
521.773 657.674
521.725 636.011
521.678 645.935
521.63 632.893
521.583 682.99
521.535 632.647
521.488 668.381
521.441 632.4
521.393 633.711
521.346 629.287
521.298 620.567
521.251 611.847
521.204 618.891
521.156 641.688
521.109 635.835
521.061 609.939
521.014 639.882
520.967 629.739
520.919 626.754
520.872 619.479
520.824 582.168
520.777 636.398
520.73 652.003
520.682 604.7
520.635 598.865
520.587 631.615
520.54 604.347
520.492 601.372
520.445 649.812
520.398 605.421
520.35 663.835
520.303 610.894
520.255 605.067
520.208 612.083
520.16 630.508
520.113 580.467
520.066 634.539
520.018 635.841
519.971 598.657
519.923 589.99
519.876 579.901
519.829 621.1
519.781 598.19
519.734 589.529
519.686 616.465
519.639 566.524
519.591 611.955
519.544 604.721
519.497 591.799
519.449 574.616
519.402 617.165
519.354 621.31
519.307 632.56
519.259 596.906
519.212 605.315
519.164 573.943
519.117 573.83
519.07 596.44
519.022 577.866
518.975 586.27
518.927 567.705
518.88 588.879
518.832 583.089
518.785 624.109
518.738 575.779
518.69 527.449
518.643 585.468
518.595 557.007
518.548 565.4
518.5 583.707
518.453 551.014
518.405 556.571
518.358 557.878
518.311 590.329
518.263 547.752
518.216 584.437
518.168 540.463
518.121 574.307
518.073 569.952
518.026 589.636
517.978 542.868
517.931 527.214
517.883 558.2
517.836 565.155
517.789 576.345
517.741 549.398
517.694 546.466
517.646 559.065
517.599 563.19
517.551 524.977
517.504 537.572
517.456 567.091
517.409 543.003
517.361 562.638
517.314 585.086
517.267 577.923
517.219 576.4
517.172 528.381
517.124 539.547
517.077 536.624
517.029 526.662
516.982 556.125
516.934 554.608
516.887 502.427
516.839 581.125
516.792 524.739
516.744 549.953
516.697 531.564
516.65 530.054
516.602 556.658
516.555 577.63
516.507 546.603
516.46 529.637
516.412 516.892
516.365 553.303
516.317 520.901
516.27 533.433
516.222 530.521
516.175 540.239
516.127 509.268
516.08 531.611
516.032 528.702
515.985 541.217
515.937 534.101
515.89 521.382
515.842 512.872
515.795 547.797
515.748 532.281
515.7 529.375
515.653 527.871
515.605 544.566
515.558 517.866
515.51 530.358
515.463 491.08
515.415 499.376
515.368 531.444
515.32 525.746
515.273 505.376
515.225 485.006
515.178 526.833
515.13 508.567
515.083 495.895
515.035 536.299
514.988 498.492
514.94 534.692
514.893 488.525
514.845 494.011
514.798 523.214
514.75 510.556
514.703 496.509
514.655 521.51
514.608 474.007
514.56 489.246
514.513 517.021
514.465 497.413
514.418 484.778
514.37 501.395
514.323 470.662
514.275 495.629
514.228 517.802
514.18 481.517
514.133 481.422
514.085 502.194
514.038 500.704
513.99 497.824
513.943 485.213
513.895 468.437
513.848 469.735
513.8 484.926
513.753 494.555
513.705 502.791
513.658 459.643
513.61 480.378
513.563 460.85
513.515 462.147
513.468 471.769
513.42 446.705
513.373 457.712
513.325 478.423
513.278 472.783
513.23 503.185
513.183 465.666
513.135 448.947
513.088 498.731
513.04 484.782
512.993 452.835
512.945 467.976
512.898 472.036
512.85 484.399
512.803 448.326
512.755 481.441
512.708 482.729
512.66 459.124
512.613 472.859
512.565 457.56
512.518 462.998
512.47 462.906
512.423 497.353
512.375 454.436
512.328 457.108
512.28 466.682
512.232 461.068
512.185 451.316
512.137 455.366
512.09 463.554
512.042 446.22349999999994
511.995 428.893
511.947 467.415
511.9 434.238
511.852 467.23
511.805 478.161
511.757 435.358
511.71 460.065
511.662 446.203
511.615 435.099
511.567 450.156
511.52 461.077
511.472 459.61
511.425 459.519
511.377 474.559
511.329 423.58
511.282 459.246
511.234 438.534
511.187 459.064
511.139 445.231
511.092 441.021
511.044 434.066
510.997 442.22
510.949 431.147
510.902 400.86
510.854 465.29
510.807 444.614
510.759 401.994
510.711 440.322
510.664 458.064
510.616 429.178
510.569 452.398
510.521 434.49
510.474 452.219
510.426 446.649
510.379 431.492
510.331 435.515
510.284 418.997
510.236 417.545
510.188 432.518
510.141 442.012
510.093 426.874
510.046 429.525
509.998 448.587
509.951 414.313
509.903 430.636
509.856 431.917
509.808 408.6
509.761 456.339
509.713 438.49
509.665 432.94
509.618 406.91
509.57 413.655
509.523 423.127
509.475 418.949
509.428 399.765
509.38 440.608
509.333 414.613
509.285 388.618
509.237 398.083
509.19 393.915
509.142 402.013
509.095 437.358
509.047 407.302
509.0 420.841
508.952 415.31
508.904 411.143
508.857 424.673
508.809 406.897
508.762 386.407
508.714 412.177
508.667 414.815
508.619 431.049
508.572 428.244
508.524 413.208
508.476 390.023
508.429 419.836
508.381 423.828
508.334 400.655
508.286 415.512
508.239 419.502
508.191 415.346
508.143 405.764
508.096 404.327
508.048 383.898
508.001 412.303
507.953 391.881
507.906 380.957
507.858 379.526
507.81 374.029
507.763 382.084
507.715 418.583
507.668 373.806
507.62 380.502
507.573 418.333
507.525 392.532
507.477 401.926
507.43 400.493
507.382 389.591
507.335 421.973
507.287 416.48
507.239 409.637
507.192 369.005
507.144 363.527
507.097 358.049
507.049 389.047
507.002 367.36
506.954 371.338
506.906 390.164
506.859 403.584
506.811 403.504
506.764 434.456
506.716 441.114
506.668 446.42
506.621 415.317
506.573 405.797
506.526 369.323
506.478 380.03
506.43 347.618
506.383 379.878
506.335 378.455
506.288 381.073
506.24 364.841
506.192 387.651
506.145 387.573
506.097 386.15
506.05 367.24
506.002 360.442
505.954 414.156
505.907 371.053
505.859 372.323
505.812 366.873
505.764 389.64
505.716 388.219
505.669 369.339
505.621 366.579
505.574 406.781
505.526 374.486
505.478 358.307
505.431 354.21
505.383 352.798
505.336 371.504
505.288 348.634
505.24 348.564
505.193 348.494
505.145 357.805
505.098 360.413
505.05 379.095
505.002 354.912
504.955 380.282
504.907 372.173
504.86 358.7165
504.812 345.26
504.764 345.19
504.717 357.16
504.669 353.076
504.622 357.017
504.574 358.282
504.526 343.508
504.479 358.139
504.431 370.091
504.383 353.988
504.336 357.923
504.288 375.21
504.241 359.115
504.193 352.369
504.145 357.636
504.098 360.233
504.05 350.823
504.002 341.417
503.955 358.682
503.907 331.948
503.86 358.538
503.812 365.129
503.764 343.739
503.717 378.303
503.669 354.255
503.621 368.83
503.574 363.431
503.526 366.02
503.479 332.679
503.431 352.569
503.383 335.206
503.336 353.757
503.288 348.367
503.24 338.992
503.193 348.227
503.145 372.076
503.098 375.987
503.05 342.7105
503.002 309.434
502.955 354.516
502.907 351.79
502.859 330.483
502.812 341.032
502.764 340.964
502.716 368.751
502.669 335.522
502.621 356.669
502.574 327.433
502.526 344.597
502.478 333.927
502.431 316.637
502.383 343.064
502.335 312.536
502.288 325.714
502.24 330.943
502.192 345.435
502.145 350.659
502.097 336.035
502.05 339.936
502.002 325.32
501.954 329.221
501.907 330.477
501.859 319.837
501.811 318.451
501.764 338.204
501.716 344.74
501.668 342.029
501.621 357.804
501.573 324.731
501.525 333.904
501.478 316.683
501.43 308.703
501.382 324.469
501.335 317.81
501.287 300.606
501.239 307.136
501.192 303.12
501.144 321.506
501.097 322.759
501.049 318.742
501.001 305.509
500.954 318.614
500.906 284.325
500.858 336.91
500.811 303.947
500.763 348.613
500.715 313.031
500.668 334.008
500.62 301.072
500.572 312.841
500.525 325.92
500.477 314.029
500.429 332.357
500.382 299.455
500.334 305.96
500.286 320.34
500.239 334.713
500.191 328.084
500.143 295.216
500.096 278.103
500.048 314.77
500.0 274.057
499.953 317.264
499.905 305.404
499.857 294.858
499.81 335.415
499.762 298.669
499.714 305.157
499.667 297.238
499.619 312.888
499.571 297.118
499.524 297.058
499.476 325.782
499.428 336.181
499.381 320.419
499.333 320.354
499.285 295.45
499.238 311.075
499.19 297.944
499.142 305.723
499.094 292.601
499.047 279.479
498.999 295.091
498.951 313.308
498.904 294.972
498.856 306.656
498.808 292.243
498.761 277.835
498.713 285.604
498.665 306.408
498.618 292.006
498.57 310.193
498.522 285.372
498.475 313.976
498.427 303.492
498.379 306.035
498.332 277.329
498.284 279.876
498.236 281.121
498.188 283.666
498.141 313.531
498.093 273.145
498.045 275.691
497.998 289.937
497.95 308.076
497.902 288.519
497.855 283.263
497.807 266.317
497.759 279.252
497.712 277.897
497.664 298.613
497.616 268.697
497.568 281.621
497.521 265.993
497.473 282.803
497.425 281.449
497.378 296.953
497.33 269.666
497.282 334.422
497.235 299.364
497.187 256.545
497.139 308.31
497.091 275.868
497.044 290.056
496.996 279.64
496.948 301.587
496.901 283.409
496.853 275.588
496.805 297.523
496.758 296.169
496.71 266.368
496.662 254.679
496.614 289.525
496.567 280.421
496.519 289.408
496.471 293.224
496.424 284.124
496.376 278.901
496.328 300.791
496.28 263.3
496.233 260.665
496.185 270.933
496.137 273.458
496.09 275.981
496.042 282.372
495.994 282.315
495.946 255.191
495.899 264.159
495.851 273.124
495.803 288.52200000000005
495.756 303.92
495.708 275.532
495.66 293.498
495.612 263.837
495.565 274.077
495.517 288.172
495.469 248.241
495.422 297.056
495.374 964.272
495.326 824.3342
495.278 684.3964000000001
495.231 544.4586
495.183 404.5208
495.135 264.583
495.088 267.098
495.04 285.017
494.992 273.407
494.944 268.218
494.897 250.2
494.849 255.28
494.801 259.075
494.753 275.692
494.706 273.072
494.658 255.075
494.61 237.078
494.563 237.03
494.515 280.535
494.467 274.074
494.419 250.97
494.372 263.72
494.324 244.468
494.276 272.57
494.228 240.529
494.181 262.226
494.133 281.355
494.085 274.905
494.037 254.395
493.99 239.006
493.942 260.68
493.894 264.459
493.847 261.851
493.799 257.966
493.751 286.003
493.703 262.967
493.656 269.294
493.608 255.203
493.56 244.945
493.512 252.548
493.465 252.496
493.417 269.019
493.369 261.315
493.321 259.988
493.274 244.644
493.226 238.224
493.178 243.27
493.13 245.767
493.083 239.351
493.035 243.121
492.987 264.706
492.939 268.468
492.892 241.699
492.844 265.815
492.796 247.958
492.748 245.365
492.701 241.501
492.653 236.369
492.605 233.779
492.557 232.461
492.51 250.193
492.462 242.524
492.414 231.051
492.366 219.578
492.319 229.685
492.271 220.757
492.223 241.007
492.175 234.616
492.128 235.836
492.08 244.661
492.032 243.344
491.984 235.691
491.937 257.18
491.889 248.26
491.841 235.546
491.793 243.094
491.746 231.651
491.698 248.057
491.65 217.638
491.602 265.666
491.554 250.433
491.507 236.472
491.459 247.802
491.411 241.431
491.363 247.7
491.316 245.122
491.268 252.651
491.22 229.866
491.172 224.767
491.125 246.183
491.077 224.675
491.029 212.009
490.981 223.321
490.933 257.334
490.886 242.147
490.838 229.488
490.79 257.175
490.742 224.352
490.695 245.728
490.647 240.638
490.599 222.954
490.551 244.317
490.504 248.044
490.456 241.699
490.408 232.839
490.36 244.116
490.312 218.904
490.265 245.273
490.217 232.647
490.169 217.512
490.121 256.435
490.074 233.76
490.026 232.456
489.978 243.714
489.93 231.104
489.882 229.801
489.835 229.753
489.787 234.727
489.739 219.619
489.691 228.357
489.643 233.327
489.596 225.754
489.548 238.247
489.5 218.139
489.452 234.388
489.405 218.049
489.357 235.545
489.309 239.254
489.261 206.643
489.213 236.651
489.166 210.313
489.118 236.553
489.07 212.729
489.022 226.447
488.974 241.41
488.927 223.852
488.879 243.811
488.831 233.76
488.783 213.715
488.735 241.161
488.688 222.372
488.64 244.809
488.592 221.032
488.544 227.228
488.496 238.416
488.449 227.135
488.401 215.858
488.353 215.814
488.305 235.724
488.257 244.404
488.21 216.926
488.162 218.128
488.114 215.591
488.066 229.251
488.018 231.695
487.971 215.457
487.923 207.941
487.875 217.858
487.827 232.748
487.779 246.388
487.732 222.70350000000002
487.684 199.019
487.636 220.12
487.588 213.857
487.54 203.868
487.493 231.169
487.445 201.299
487.397 224.861
487.349 216.12
487.301 218.559
487.254 198.649
487.206 192.401
487.158 210.977
487.11 218.378
487.062 219.573
487.015 217.047
486.967 213.282
486.919 225.636
486.871 200.799
486.823 195.8
486.775 229.213
486.728 206.868
486.68 194.44
486.632 220.403
486.584 224.071
486.536 224.024
486.489 215.316
486.441 202.899
486.393 200.383
486.345 207.762
486.297 216.374
486.249 223.746
486.202 211.34
486.154 216.239
486.106 193.957
486.058 211.209
486.01 221.044
485.962 211.121
485.915 208.608
485.867 214.736
485.819 193.716
485.771 203.544
485.723 217.069
485.676 214.557
485.628 220.677
485.58 203.375
485.532 214.424
485.484 199.594
485.436 206.944
485.389 198.28
485.341 201.933
485.293 190.1985
485.245 178.464
485.197 199.346
485.149 223.91
485.102 207.873
485.054 218.898
485.006 190.574
484.958 190.534
484.91 210.158
484.862 203.971
484.815 202.7
484.767 186.691
484.719 189.108
484.671 196.435
484.623 198.849
484.575 214.761
484.528 196.92950000000002
484.48 179.098
484.432 203.589
484.384 186.38
484.336 174.082
484.288 187.528
484.24 200.969
484.193 183.775
484.145 209.46
484.097 225.336
484.049 216.719
484.001 200.151
483.953 183.583
483.906 199.452
483.858 203.081
483.81 206.708
483.762 195.659
483.714 182.17
483.666 201.689
483.618 182.094
483.571 183.278
483.523 212.558
483.475 216.177
483.427 173.394
483.379 186.174
483.331 198.954
483.283 181.828
483.236 197.651
483.188 195.17
483.14 202.447
483.092 198.747
483.044 184.076
482.996 186.476
482.948 184.0
482.901 191.271
482.853 176.615
482.805 198.498
482.757 219.154
482.709 209.37
482.661 177.684
482.613 175.214
482.566 172.744
482.518 183.654
482.47 189.696
482.422 190.872
482.374 198.125
482.326 183.501
482.278 184.677
482.231 184.639
482.183 185.815
482.135 182.133
482.087 202.732
482.039 182.057
481.991 191.727
481.943 178.341
481.896 197.711
481.848 189.789
481.8 181.867
481.752 178.192
481.704 180.579
481.656 204.775
481.608 185.349
481.56 178.043
481.513 191.326
481.465 164.651
481.417 193.667
481.369 186.365
481.321 185.116
481.273 180.239
481.225 171.735
481.177 181.372
481.13 172.872
481.082 186.131
481.034 178.842
480.986 178.804
480.938 193.261
480.89 184.767
480.842 172.655
480.794 167.79
480.747 177.41
480.699 173.753
480.651 212.32
480.603 203.833
480.555 195.349
480.507 190.486
480.459 183.214
480.411 178.355
480.363 186.751
480.316 193.94
480.268 187.877
480.22 185.43
480.172 187.799
480.124 173.921
480.076 160.043
480.028 172.04
479.98 163.584
479.932 168.36
479.885 163.516
479.837 162.279
479.789 144.218
479.741 179.033
479.693 182.6
479.645 172.953
479.597 156.105
479.549 180.083
479.501 171.643
479.454 189.608
479.406 183.569
479.358 173.934
479.31 176.296
479.262 164.269
479.214 160.638
479.166 159.406
479.118 189.329
479.07 155.745
479.023 170.085
478.975 188.012
478.927 189.17
478.879 178.357
478.831 178.32
478.783 165.12
478.735 166.282
478.687 182.991
478.639 192.519
478.591 185.305
478.544 173.313
478.496 164.912
478.448 159.502
478.4 154.092
